Menu_Price_ID,Restaurant_ID,Product_ID,Price,Portion_Size,Serving_Unit,Dish_rating,Menu_Type,Source_URL,Price_Date,Fetch_Time,Source_System,Price_Validation_Status
M000120,R0020,P0003,289.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/3776238979,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000121,R0020,P0039,137.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/3776238979,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000122,R0020,P0021,340.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/3776238979,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000123,R0020,P0022,285.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/3776238979,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000124,R0020,P0014,200.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/3776238979,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000125,R0020,P0013,174.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/3776238979,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000126,R0020,P0012,157.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/3776238979,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000127,R0020,P0007,70.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/3776238979,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000128,R0021,P0006,62.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5177688241,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000129,R0021,P0035,109.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5177688241,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000130,R0021,P0020,300.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5177688241,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000131,R0021,P0029,45.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5177688241,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000132,R0021,P0003,289.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5177688241,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000133,R0021,P0039,137.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5177688241,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000134,R0021,P0021,340.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5177688241,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000135,R0021,P0022,285.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5177688241,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000136,R0021,P0014,200.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5177688241,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000137,R0021,P0013,174.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5177688241,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000138,R0021,P0012,157.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5177688241,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000139,R0021,P0007,70.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5177688241,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000140,R0022,P0006,62.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5527662483,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000141,R0022,P0035,109.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5527662483,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000142,R0022,P0020,300.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5527662483,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000143,R0022,P0029,45.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5527662483,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000144,R0022,P0003,289.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5527662483,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000145,R0022,P0039,137.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5527662483,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000146,R0022,P0021,340.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5527662483,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000147,R0022,P0022,285.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5527662483,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000148,R0022,P0014,200.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5527662483,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000149,R0022,P0013,174.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5527662483,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000150,R0022,P0012,157.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5527662483,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000151,R0022,P0007,70.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/5527662483,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000152,R0023,P0006,62.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/8548483880,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000153,R0023,P0035,109.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/8548483880,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000154,R0023,P0020,300.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/8548483880,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000155,R0023,P0029,45.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/8548483880,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000156,R0023,P0003,289.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/8548483880,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000157,R0023,P0039,137.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/8548483880,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000158,R0023,P0021,340.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/8548483880,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000159,R0023,P0022,285.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/8548483880,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000160,R0023,P0014,200.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/8548483880,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000161,R0023,P0013,174.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/8548483880,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000162,R0023,P0012,157.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/8548483880,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000163,R0023,P0007,70.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/8548483880,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000164,R0024,P0006,62.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9123477265,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000165,R0024,P0035,109.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9123477265,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000166,R0024,P0020,300.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9123477265,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000167,R0024,P0029,45.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9123477265,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000168,R0024,P0003,289.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9123477265,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000169,R0024,P0039,137.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9123477265,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000170,R0024,P0021,340.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9123477265,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000171,R0024,P0022,285.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9123477265,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000172,R0024,P0014,200.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9123477265,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000173,R0024,P0013,174.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9123477265,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000174,R0024,P0012,157.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9123477265,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000175,R0024,P0007,70.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9123477265,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000176,R0025,P0006,62.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9310325493,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000177,R0025,P0035,109.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9310325493,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000178,R0025,P0020,300.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9310325493,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000179,R0025,P0029,45.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9310325493,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000180,R0025,P0003,289.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9310325493,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000181,R0025,P0039,137.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9310325493,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000182,R0025,P0021,340.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9310325493,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000183,R0025,P0022,285.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9310325493,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000184,R0025,P0014,200.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9310325493,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000185,R0025,P0013,174.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9310325493,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000186,R0025,P0012,157.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9310325493,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000187,R0025,P0007,70.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/9310325493,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000188,R0026,P0006,62.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/11539673209,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000189,R0026,P0035,109.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/11539673209,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000190,R0026,P0020,300.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/11539673209,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000191,R0026,P0029,45.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/11539673209,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000192,R0026,P0003,289.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/11539673209,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000193,R0026,P0039,137.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/11539673209,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000194,R0026,P0021,340.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/11539673209,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000195,R0026,P0022,285.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/11539673209,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000196,R0026,P0014,200.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/11539673209,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000197,R0026,P0013,174.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/11539673209,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000198,R0026,P0012,157.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/11539673209,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000199,R0026,P0007,70.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/11539673209,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000200,R0027,P0006,62.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/14090334447,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000201,R0027,P0035,109.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/14090334447,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000202,R0027,P0020,300.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/14090334447,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000203,R0027,P0029,45.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/14090334447,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000204,R0027,P0003,289.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/14090334447,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000205,R0027,P0039,137.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/14090334447,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000206,R0027,P0021,340.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/14090334447,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000207,R0027,P0022,285.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/14090334447,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000208,R0027,P0014,200.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/14090334447,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000209,R0027,P0013,174.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/14090334447,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000210,R0027,P0012,157.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/14090334447,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000211,R0027,P0007,70.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/node/14090334447,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000212,R0028,P0006,62.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/way/451514771,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000213,R0028,P0035,109.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/way/451514771,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000214,R0028,P0020,300.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/way/451514771,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000215,R0028,P0029,45.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/way/451514771,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000216,R0028,P0003,289.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/way/451514771,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000217,R0028,P0039,137.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/way/451514771,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000218,R0028,P0021,340.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/way/451514771,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000219,R0028,P0022,285.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/way/451514771,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000220,R0028,P0014,200.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/way/451514771,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000221,R0028,P0013,174.5,Regular,Plate,,Main Course,https://www.openstreetmap.org/way/451514771,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000222,R0028,P0012,157.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/way/451514771,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
M000223,R0028,P0007,70.0,Regular,Plate,,Main Course,https://www.openstreetmap.org/way/451514771,2026-09-11,2026-09-11T16:26:46.117098+00:00,historical_benchmark_fallback,ok
